ChargerID,stationName,stationNamePoint,lat,lng,เลขถนน,ชื่อ ถนน (x),ตำบล,อำเภอ,จังหวัด,avg_ev_num_weekly_65,min_ev_num_weekly_65,max_ev_num_weekly_65,avg_res_ev_num_weekly_65,min_res_ev_num_weekly_65,max_res_ev_num_weekly_65,avg_trav_ev_num_weekly_65,min_trav_ev_num_weekly_65,max_trav_ev_num_weekly_65,avg_ev_num_weekly_66,min_ev_num_weekly_66,max_ev_num_weekly_66,avg_res_ev_num_weekly_66,min_res_ev_num_weekly_66,max_res_ev_num_weekly_66,avg_trav_ev_num_weekly_66,min_trav_ev_num_weekly_66,max_trav_ev_num_weekly_66,num_lw7_seats_veh_yearly_65,num_lw7_seats_veh_yearly_66
T53-IT1-0717-006,PEA VOLTA นครชัยศรี #1,PEA VOLTA นครชัยศรี,13.80342865,100.1887054,3233,ธรรมสพน์,ไทยยาวาส,นครชัยศรี,นครปฐม,8,2,16,34,30,38,8,2,16,38,7,90,42,21,90,16,7,19,6211,6283
T124-IT1-1522-042,PEA VOLTA เขตชลบุรี #2,PEA VOLTA เขตชลบุรี,13.32851124,100.9526367,3,ซอย นารถมนตเสวี,ตำบล เสม็ด,อำเภอเมืองชลบุรี,ชลบุรี,27,14,38,34,30,38,14,14,14,59,0,222,71,27,222,19,19,19,77142,81066
T54-HU1-2620-011,PEA VOLTA บางจาก ชะอำ #1,PEA VOLTA บางจาก ชะอำ,12.81742477,99.9409256,4,ถ.เพชรเกษม,ตำบล ชะอำ,อำเภอชะอำ,เพชรบุรี,18,0,41,28,21,41,11,1,18,66,11,149,67,25,149,11,11,11,38445,39569
T54-HU1-2419-019,PEA VOLTA บางจาก ปากช่อง #1,PEA VOLTA บางจาก ปากช่อง,14.65200138,101.3574524,2422,ถ. มิตรภาพ,หนองน้ำแดง,อำเภอปากช่อง,นครราชสีมา,24,0,55,31,21,55,14,5,19,87,31,252,87,31,252,14,14,14,2717,3541
T54-HU1-2620-004,PEA VOLTA บางจาก พุนพิน #1,PEA VOLTA บางจาก พุนพิน,9.12692261,99.15952301,41,ถนนเอเซีย,ตำบลหัวเตย,อำเภอพุนพิน,สุราษฎร์ธานี,19,2,52,31,21,52,11,2,19,69,39,161,69,39,161,16,16,16,38915,40663
T124-HU1-1122-019,PEA VOLTA สำนักงานใหญ่ #2,PEA VOLTA สำนักงานใหญ่,13.85042286,100.5585785,302,งามวงศ์วาน,จตุจักร,ลาดยาว,กรุงเทพมหานคร,27,14,38,34,30,38,14,14,14,194,35,398,194,35,398,16,16,16,114183,118872
T54-HU1-3220-003,PEA VOLTA บางจาก กะทู้ #1,PEA VOLTA บางจาก กะทู้,7.9089098,98.34481049,4020,ถ. พระภูเก็ตแก้ว,ตำบล กะทู้,อำเภอกะทู้,ภูเก็ต,16,0,63,47,21,63,8,1,19,135,46,376,135,46,376,16,9,19,12121,12625
T54-HU1-2820-016,PEA VOLTA บางจาก กะทู้ #2,PEA VOLTA บางจาก กะทู้,7.9089098,98.34481049,4020,ถ. พระภูเก็ตแก้ว,ตำบล กะทู้,อำเภอกะทู้,ภูเก็ต,10,0,51,40,21,51,5,1,18,121,39,362,121,39,362,18,18,18,12121,12625
T54-HU1-2920-008,PEA VOLTA บางจาก ซุปเปอร์ไฮเวย์เชียงใหม่ #2,PEA VOLTA บางจาก ซุปเปอร์ไฮเวย์เชียงใหม่,18.7917366,99.02420044,11,ถ. ซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง,ตำบลหนองป่าครั่ง,อำเภอเมืองเชียงใหม่,เชียงใหม่,28,4,69,41,21,69,11,4,19,118,65,290,118,65,290,16,11,19,41508,51432
T54-HU1-3020-001,PEA VOLTA บางจาก เมืองภูเก็ต #1,PEA VOLTA บางจาก เมืองภูเก็ต,7.8075428,98.33696747,4024,ถนน วิเศษ,ตำบล ราไวย์,เมือง,ภูเก็ต,5,0,32,27,23,32,5,1,18,80,20,260,81,21,260,12,2,19,36388,38257
T54-HU1-2920-013,PEA VOLTA บางจาก เมืองภูเก็ต #2,PEA VOLTA บางจาก เมืองภูเก็ต,7.8075428,98.33696747,4024,ถนน วิเศษ,ตำบล ราไวย์,เมือง,ภูเก็ต,8,0,55,33,25,55,5,1,16,91,22,310,91,22,310,12,2,19,36388,38257
T54-HU1-4120-006,PEA VOLTA บางจาก เมืองขอนแก่น (แยกเมืองเก่า) #2,PEA VOLTA บางจาก เมืองขอนแก่น (แยกเมืองเก่า),16.3802948,102.810669,2,ถ. มิตรภาพ,ตำบล เมืองเก่า,อำเภอเมืองขอนแก่น,ขอนแก่น,12,2,26,24,22,26,10,2,17,57,15,136,58,21,136,15,15,15,61763,66792
T54-HU1-3120-011,PEA VOLTA บางจาก เมืองอุดรธานี #2,PEA VOLTA บางจาก เมืองอุดรธานี,17.40020943,102.8004379,22,ถ. โพศรี,ตำบลหมากแข้ง,อำเภอเมืองอุดรธานี,อุดรธานี,14,0,53,37,23,53,8,1,15,77,44,174,77,44,174,14,5,19,24958,24380
V26-1222-1000,PEA VOLTA สำนักงานใหญ่ #4,PEA VOLTA สำนักงานใหญ่,13.85042286,100.5585785,302,งามวงศ์วาน,จตุจักร,ลาดยาว,กรุงเทพมหานคร,6,0,16,24,23,24,6,1,16,28,0,70,44,21,70,11,2,19,114183,118872
T54-HU1-2820-017,PEA VOLTA บางจาก ทุ่งสง #2,PEA VOLTA บางจาก ทุ่งสง,8.1750927,99.63127899,41,ถนนทล. 41,ตำบล หนองหงส์,อำเภอทุ่งสง,นครศรีธรรมราช,7,0,25,23,21,25,6,1,17,41,11,130,45,21,130,16,11,18,17835,22693
T54-HU1-5120-011,PEA VOLTA บางจาก ประโคนชัย #1,PEA VOLTA บางจาก ประโคนชัย,14.61214161,103.0573196,24,ถ.โชคชัย-เอกอุดม,ตำบล โคกม้า,อำเภอประโคนชัย,บุรีรัมย์,5,0,14,25,21,34,6,1,14,22,2,69,32,21,69,13,2,19,25026,29806
T54-HU1-5120-004,PEA VOLTA บางจาก เมืองชลบุรี #1,PEA VOLTA บางจาก เมืองชลบุรี,13.36228561,101.0156403,361,เลี่ยงเมืองชลบุรี,ตำบล บ้านสวน,อำเภอเมืองชลบุรี,ชลบุรี,48,1,123,52,21,123,12,1,17,127,84,180,127,84,180,13,3,19,22597,17335
T54-IT1-0221-106,PEA VOLTA บางจาก เมืองชลบุรี #2,PEA VOLTA บางจาก เมืองชลบุรี,13.36228561,101.0156403,361,เลี่ยงเมืองชลบุรี,ตำบล บ้านสวน,อำเภอเมืองชลบุรี,ชลบุรี,34,8,85,47,24,85,13,8,18,116,92,214,116,92,214,13,10,17,22597,17335
T54-HU1-0721-003,PEA VOLTA บางจาก เมืองนครปฐม (กม. 61 ขาเข้า) #2,PEA VOLTA บางจาก เมืองนครปฐม (กม. 61 ขาเข้า),13.80427837,100.0231323,4,ถ.เพชรเกษม,ตำบลลำพยา,อำเภอเมืองนครปฐม,นครปฐม,19,0,66,34,22,66,12,2,19,94,56,198,94,56,198,14,5,19,135484,135893
T54-IT1-3620-038,PEA VOLTA บางจาก ดอยหล่อ #1,PEA VOLTA บางจาก ดอยหล่อ,18.4515667,98.75217438,108,ถนนเชียงใหม่-ฮอด,ตำบล ดอยหล่อ,อำเภอ ดอยหล่อ,เชียงใหม่,5,0,24,24,23,24,5,1,15,28,8,110,38,21,110,15,8,19,35266,37549
T54-IT1-2420-091,PEA VOLTA บางจาก สามพราน #1,PEA VOLTA บางจาก สามพราน,13.78533554,100.2725296,338,ถ. บรมราชชนนี,ตำบล ทรงคนอง,อำเภอสามพราน,นครปฐม,15,1,38,27,21,38,10,1,18,63,36,132,63,36,132,16,13,19,45217,47433
V26-1222-1003,PEA VOLTA ปทุมธานี 2,PEA VOLTA ปทุมธานี 2,13.99131203,100.5816803,346,ถนน รังสิต-ปทุมธานี,ตำบล บางพูน,อำเภอเมืองปทุมธานี,ปทุมธานี,6,0,16,24,23,24,6,1,16,17,0,32,24,21,32,15,8,19,126746,138638
TWBCE-HU1-4522-090,PEA VOLTA สำนักงานใหญ่ #5,PEA VOLTA สำนักงานใหญ่,13.85042286,100.5585785,302,งามวงศ์วาน,จตุจักร,ลาดยาว,กรุงเทพมหานคร,6,0,16,24,23,24,6,1,16,#N/A,#N/A,#N/A,29,26,32,16,16,16,114183,118872
V26-1222-1022,PEA VOLTA เมืองพิจิตร,PEA VOLTA เมืองพิจิตร,16.43827248,100.3459854,111,ถนนบึงศรีไฟ,ตำบล ในเมือง,อำเภอเมืองพิจิตร,พิจิตร,6,0,16,24,23,24,6,1,16,34,5,80,37,22,80,14,5,18,4137,3768
V26-1222-1033,PEA VOLTA ขอนแก่น,PEA VOLTA ขอนแก่น,16.44115829,102.8403854,2,ถนน กสิกรทุ่งสร้าง,ในเมือง,อำเภอเมืองขอนแก่น,ขอนแก่น,6,0,16,24,23,24,6,1,16,35,2,104,41,24,104,14,2,19,61763,66792
T54-IT3-3922-286,PEA VOLTA เมืองชัยนาท #2,PEA VOLTA เมืองชัยนาท,15.19275475,100.1353149,1,ถ. พหลโยธิน,ตำบล บ้านกล้วย,อำเภอเมืองชัยนาท,ชัยนาท,6,0,16,24,23,24,6,1,16,50,15,106,51,22,106,15,15,15,14776,15415
T54-IT3-3722-384,PEA VOLTA บางจาก เมืองฉะเชิงเทรา #2,PEA VOLTA บางจาก เมืองฉะเชิงเทรา,13.70581436,101.0532379,304,ถ. สุวินทวงศ์,ตำบล วังตะเคียน,อำเภอเมืองฉะเชิงเทรา,ฉะเชิงเทรา,6,0,16,24,23,24,6,1,16,53,25,96,53,25,96,8,1,19,22412,28995
T54-IT3-3922-291,PEA VOLTA บางจาก เมืองชัยภูมิ #2,PEA VOLTA บางจาก เมืองชัยภูมิ,15.77122593,102.0256119,201,ถนน ชัยภูมิ - สีคิ้ว,ตำบล หนองนาแซง,อำเภอเมืองชัยภูมิ,ชัยภูมิ,6,0,16,24,23,24,6,1,16,24,3,65,34,23,65,12,3,19,21710,36865
T54-IT3-3822-320,PEA VOLTA บางจาก โนนสูง #1,PEA VOLTA บางจาก โนนสูง,15.0976572,102.2708588,2,ถ. มิตรภาพ,ตำบล ดอนหวาย,อำเภอโนนสูง,นครราชสีมา,6,0,16,24,23,24,6,1,16,43,0,126,45,22,126,11,11,11,159956,165553
T54-IT3-3922-301,PEA VOLTA บางจาก โนนสูง #2,PEA VOLTA บางจาก โนนสูง,15.0976572,102.2708588,2,ถ. มิตรภาพ,ตำบล ดอนหวาย,อำเภอโนนสูง,นครราชสีมา,6,0,16,24,23,24,6,1,16,35,7,88,38,21,88,14,7,18,159956,165553
T54-IT3-3822-348,PEA VOLTA พรรณานิคม #2,PEA VOLTA พรรณานิคม,17.36588669,103.825882,22,ถ.นิตโย,ตำบล ช้างมิ่ง,อำเภอ พรรณานิคม,สกลนคร,6,0,16,24,23,24,6,1,16,17,2,52,32,22,52,11,2,18,26159,26820
T54-IT3-3922-282,PEA VOLTA หนองไผ่ #2,PEA VOLTA หนองไผ่,15.99521255,101.0650787,21,ถนน สระบุรี-หล่มสัก,ตำบล หนองไผ่,อำเภอหนองไผ่,เพชรบูรณ์,6,0,16,24,23,24,6,1,16,34,7,112,40,21,112,14,7,19,37251,42805
TH0322030034,บริษัท พรีไซซ ซิสเท็ม (ร่วมเครือข่าย PEA VOLTA),บริษัท พรีไซซ ซิสเท็ม (ร่วมเครือข่าย PEA VOLTA),13.91230679,100.520401,306,ถนนเลี่ยงเมืองปากเกร็ด,ตำบลบางพูด,อำเภอปากเกร็ด,นนทบุรี,6,0,16,24,23,24,6,1,16,17,0,37,25,21,37,14,9,19,,
T54-IT3-4122-260,PEA VOLTA บางจาก กระทุ่มแบน #2,PEA VOLTA บางจาก กระทุ่มแบน,13.70516682,100.307251,4,ถ.เพชรเกษม,ตำบลอ้อมน้อย,อำเภอกระทุ่มแบน,สมุทรสาคร,6,0,16,24,23,24,6,1,16,63,18,120,65,37,120,18,18,18,,19909
T54-IT3-4522-326,PEA VOLTA บางจาก ถลาง #2,PEA VOLTA บางจาก ถลาง,7.98455,98.35947418,402,ถ. ศรีสุนทร,ตำบล ศรีสุนทร,อำเภอถลาง,ภูเก็ต,6,0,16,24,23,24,6,1,16,105,27,234,105,27,234,18,18,18,27618,27556
T54-IT3-4522-227,PEA VOLTA บางจาก บางกล่ำ #1,PEA VOLTA บางจาก บางกล่ำ,7.02336311,100.404808,4,ถ.เพชรเกษม,ตำบล ท่าช้าง,อำเภอบางกล่ำ,สงขลา,6,0,16,24,23,24,6,1,16,57,21,172,57,21,172,10,2,18,54094,61308
T54-IT3-4922-139,PEA VOLTA บางจาก บางละมุง กม.149 #1,PEA VOLTA บางจาก บางละมุง กม.149,12.89880276,100.8972549,3,ถ.สุขุมวิท,เมืองพัทยา,อำเภอบางละมุง,ชลบุรี,6,0,16,24,23,24,6,1,16,124,50,236,124,50,236,5,1,16,77142,81066
T54-IT3-4722-162,PEA VOLTA บางจาก เมืองพัทลุง #2,PEA VOLTA บางจาก เมืองพัทลุง,7.61435795,100.0510254,41,ถ.เพชรเกษม,ตำบล เขาเจียก,อำเภอเมืองพัทลุง,พัทลุง,6,0,16,24,23,24,6,1,16,32,1,86,41,22,86,9,1,18,4832,4449
T54-IT3-4322-193,PEA VOLTA บางจาก เมืองอุบลราชธานี (ในเมือง) #1,PEA VOLTA บางจาก เมืองอุบลราชธานี (ในเมือง),15.25376225,104.8373642,23,ถ. แจ้งสนิท,ตำบล ในเมือง,อำเภอเมืองอุบลราชธานี,อุบลราชธานี,6,0,16,24,23,24,6,1,16,78,32,184,78,32,184,17,15,18,9998,8985
T54-IT3-4022-249,PEA VOLTA บางจาก เมืองอุบลราชธานี (ในเมือง) #2,PEA VOLTA บางจาก เมืองอุบลราชธานี (ในเมือง),15.25376225,104.8373642,23,ถ. แจ้งสนิท,ตำบล ในเมือง,อำเภอเมืองอุบลราชธานี,อุบลราชธานี,6,0,16,24,23,24,6,1,16,84,21,222,84,21,222,8,1,16,9998,8985
T54-IT3-4522-233,PEA VOLTA บางจาก แม่สอด #1,PEA VOLTA บางจาก แม่สอด,16.72518921,98.59481049,12,ถนนสายเอเชีย,ตำบล แม่สอด,อำเภอแม่สอด,ตาก,6,0,16,24,23,24,6,1,16,19,1,54,31,21,54,12,1,19,6474,6672
T54-IT3-4322-267,PEA VOLTA บางจาก ลำลูกกา #1,PEA VOLTA บางจาก ลำลูกกา,13.93445969,100.7448731,3312,ถ.ลำลูกกา,ตำบล บึงคำพร้อย,อำเภอลำลูกกา,ปทุมธานี,6,0,16,24,23,24,6,1,16,106,39,232,106,39,232,15,15,15,51912,45385
T54-IT3-4522-324,PEA VOLTA บางจาก ลำลูกกา #2,PEA VOLTA บางจาก ลำลูกกา,13.93445969,100.7448731,3312,ถ.ลำลูกกา,ตำบล บึงคำพร้อย,อำเภอลำลูกกา,ปทุมธานี,6,0,16,24,23,24,6,1,16,83,18,208,85,36,208,18,18,18,51912,45385
T54-IT3-4922-145,PEA VOLTA เมืองยะลา #1,PEA VOLTA เมืองยะลา,6.51528406,101.2709808,410,ทางลัดเบตง,ตำบล สะเตงนอก,อำเภอเมืองยะลา,ยะลา,6,0,16,24,23,24,6,1,16,25,11,58,31,22,58,15,11,19,4492,5477
T54-IT3-4522-315,PEA VOLTA เมืองสงขลา #1,PEA VOLTA เมืองสงขลา,7.14548206,100.5639572,408,408,ตำบลพะวง,อำเภอเมืองสงขลา,สงขลา,6,0,16,24,23,24,6,1,16,40,0,130,47,22,130,16,10,19,35752,37820
V26-0823-1062,PEA VOLTA ศรีราชา,PEA VOLTA ศรีราชา,13.17165947,100.9317093,3,ถ.สุขุมวิท,ตำบล ศรีราชา,อำเภอศรีราชา,ชลบุรี,6,0,16,24,23,24,6,1,16,40,10,84,45,22,84,13,10,15,77142,81066
V26-1123-1105,PEA VOLTA เชียงใหม่,PEA VOLTA เชียงใหม่,18.77384377,99.00720978,106,ถ. เชียงใหม่-ลำพูน,ตำบลวัดเกต,อำเภอเมืองเชียงใหม่,เชียงใหม่,6,0,16,24,23,24,6,1,16,5,0,16,27,27,27,10,3,16,36733,42627
V26-1123-1117,PEA VOLTA เชียงราย,PEA VOLTA เชียงราย,19.91152382,99.82334137,1,ถนน ราชเดชดำรงค์,ตำบล รอบเวียง,อำเภอเมืองเชียงราย,เชียงราย,6,0,16,24,23,24,6,1,16,55,55,55,55,55,55,3,3,3,43461,47465
V26-1123-1098,PEA VOLTA เลย,PEA VOLTA เลย,17.48475647,101.7272415,201,ถนนมะลิวัลย์,ตำบลกุดป่อง,อำเภอเมืองเลย,เลย,6,0,16,24,23,24,6,1,16,43,28,56,43,28,56,6,4,7,30420,31688
V26-1123-1139,PEA VOLTA วาปีปทุม,PEA VOLTA วาปีปทุม,15.84942913,103.3734436,2040,2040,ตำบล หนองแสง,อำเภอ วาปีปทุม,มหาสารคาม,6,0,16,24,23,24,6,1,16,7,2,12,21,21,21,7,2,12,3362,22888
V26-0823-1084,PEA VOLTA จอมเทียน,PEA VOLTA จอมเทียน,12.86489582,100.9451828,7,ถนนห้วยใหญ่,เมืองพัทยา,อำเภอบางละมุง,ชลบุรี,6,0,16,24,23,24,6,1,16,32,22,42,32,22,42,10,2,18,123219,132697
V26-0823-1073,PEA VOLTA ปลวกแดง,PEA VOLTA ปลวกแดง,12.97140598,101.2137604,3191,3191,ตำบล ปลวกแดง,อำเภอปลวกแดง,ระยอง,6,0,16,24,23,24,6,1,16,20,0,56,37,21,56,3,3,3,12286,13914
V26-1123-1121,PEA VOLTA ภูเก็ต,PEA VOLTA ภูเก็ต,7.88406181,98.39764404,4024,ถ.พังงา,ตำบลตลาดใหญ่,อำเภอเมืองภูเก็ต,ภูเก็ต,6,0,16,24,23,24,6,1,16,#N/A,#N/A,#N/A,31,31,31,4,4,4,36388,38257
C2332A007A0,PEA VOLTA คาลเท็กซ์ เมืองขอนแก่น,PEA VOLTA คาลเท็กซ์ เมืองขอนแก่น,16.43793488,102.9261398,12,ถนน ขอนแก่น-เชียงยืน,ตำบลบึงเนียม,อำเภอเมืองขอนแก่น,ขอนแก่น,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49,49,49,49,49,49,12,12,12,56579,57285
C2332A028A0,PEA VOLTA บางจาก คลองหลวง,PEA VOLTA บางจาก คลองหลวง,14.00048637,100.6131516,1,ถ. พหลโยธิน,คลองหนึ่ง,อำเภอคลองหลวง,ปทุมธานี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17,0,92,92,92,92,6,4,7,108048,110457
C2332A014A0,PEA VOLTA คาลเท็กซ์ ศรีราชา 2 (หนองขาม),PEA VOLTA คาลเท็กซ์ ศรีราชา 2 (หนองขาม),13.11799812,101.0310593,331,บายพาส331,ตำบล หนองขาม,อำเภอศรีราชา,ชลบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,0,12,21,21,21,12,12,12,40068,41307
C2332A006A0,PEA VOLTA คาลเท็กซ์ โนนศิลา,PEA VOLTA คาลเท็กซ์ โนนศิลา,16.00981712,102.7042847,2,ถ. มิตรภาพ,ตำบลโนนแดง,อำเภอโนนศิลา,ขอนแก่น,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,0,102,102,102,102,12,12,12,61763,66792
C2332A022A0,PEA VOLTA คาลเท็กซ์ เขาย้อย,PEA VOLTA คาลเท็กซ์ เขาย้อย,13.28295517,99.82014465,4,ถนนเพชรเกษม,ต.บางเค็ม,อ.เขาย้อย,เพชรบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17,0,95,95,95,95,6,6,6,38445,39569
C2333A031A0,PEA VOLTA คาลเท็กซ์ กระทุ่มแบน,PEA VOLTA คาลเท็กซ์ กระทุ่มแบน,13.7051754,100.3170166,4,ถ.เพชรเกษม,ตำบล อ้อมน้อย,อำเภอกระทุ่มแบน,สมุทรสาคร,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,6,6,6,,
C2335A021A0,PEA VOLTA บางจาก สามพราน 2 (บางกระทึก),PEA VOLTA บางจาก สามพราน 2 (บางกระทึก),13.75924587,100.3016739,3414,ถ.พุทธมณฑลสาย5,ตำบล บางกระทึก,อำเภอสามพราน,นครปฐม,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26,26,26,17,17,17,17427,18901
C2333A014A0,PEA VOLTA พิษณุโลก,PEA VOLTA พิษณุโลก,16.81752777,100.3222504,12,สะพานข้ามแยกอินโดจีน,ตำบล สมอแข,อำเภอเมืองพิษณุโลก,พิษณุโลก,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,19,19,30,30,30,19,19,19,48505,51660
C2333A005A0,PEA VOLTA ป่าตอง,PEA VOLTA ป่าตอง,7.89057636,98.29814911,4055,ถ. ราษฏร์อุทิศ 200 ปี,ตำบลป่าตอง,อำเภอกะทู้,ภูเก็ต,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18,18,18,112,112,112,18,18,18,,10707
C2335A002A0,PEA VOLTA บางจาก ถลาง 2 (ไม้ขาว),PEA VOLTA บางจาก ถลาง 2 (ไม้ขาว),8.1718111,98.29897308,402,ถ.เทพกระษัตรี,ตำบล ไม้ขาว,อำเภอถลาง,ภูเก็ต,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35,35,35,35,35,35,6,6,6,27618,27556
C2333A008A0,PEA VOLTA เชียงใหม่ #2,PEA VOLTA เชียงใหม่,18.77384377,99.00720978,106,ถ. เชียงใหม่-ลำพูน,ตำบลวัดเกต,อำเภอเมืองเชียงใหม่,เชียงใหม่,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53,53,53,6,6,6,36733,42627
C2335A028A0,PEA VOLTA บางจาก หาดใหญ่ 2 (คอหงส์),PEA VOLTA บางจาก หาดใหญ่ 2 (คอหงส์),7.02998543,100.4995422,407,นวลแก้วอุทิศ,ตำบล คอหงส์,อำเภอหาดใหญ่,สงขลา,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42,42,42,42,42,42,12,12,12,32438,36355
C2333A010A0,PEA VOLTA คาลเท็กซ์ เมืองเชียงราย 2 (ป่าอ้อดอนไชย),PEA VOLTA คาลเท็กซ์ เมืองเชียงราย 2 (ป่าอ้อดอนไชย),19.8609314,99.78424835,131,ถนนเลี่ยงเมืองเชียงรายตะวันตก,ป่าอ้อดอนชัย,อำเภอเมืองเชียงราย,เชียงราย,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,30,30,6,6,6,6461,6698
C2335A011A0,PEA VOLTA บางจาก เมืองอุบลราชธานี 3 (ขามใหญ่),PEA VOLTA บางจาก เมืองอุบลราชธานี 3 (ขามใหญ่),15.29936886,104.8371048,212,ถ. ชยางกูร,ต.ขามใหญ่,อำเภอเมืองอุบลราชธานี,อุบลราชธานี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27,27,27,2,2,2,18180,20195
C2332A038A0,PEA VOLTA คาลเท็กซ์ เมืองชลบุรี,PEA VOLTA คาลเท็กซ์ เมืองชลบุรี,13.34212589,100.9955292,361,ถ.เลี่ยงเมืองชลบุรี,ตำบล บ้านสวน,อำเภอเมืองชลบุรี,ชลบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,21,21,21,21,21,9,5,13,22597,17335
C2335A018A0,PEA VOLTA บางจาก ศรีราชา 2 (ทุ่งสุขลา),PEA VOLTA บางจาก ศรีราชา 2 (ทุ่งสุขลา),13.07429123,100.9208908,3,ถ.สุขุมวิท,ตำบลทุ่งสุขลา,อำเภอศรีราชา,ชลบุรี,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26,26,26,26,26,26,17,17,17,77142,81066
C2333A021A0,PEA VOLTA เขตนครราชสีมา,PEA VOLTA เขตนครราชสีมา,14.94853401,102.0160217,2,ถ.มิตรภาพ,ตำบล บ้านใหม่,อำเภอเมืองนครราชสีมา,นครราชสีมา,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,19,19,19,159956,165553
C2333A023A0,PEA VOLTA เอสโซ่ เมืองบุรีรัมย์,PEA VOLTA เอสโซ่ เมืองบุรีรัมย์,14.98360729,103.0791321,218,ถนน บุรีรัมย์ - นางรอง,ต.อิสาณ,อ.เมือง,บุรีรัมย์,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,24,24,19,19,19,8730,9320
T53-IT1-4816-013,PEA VOLTA พัทยาใต้ #2,PEA VOLTA พัทยาใต้,12.92273712,100.8841324,3,พัทยาใต้,เมืองพัทยา,บางละมุง,ชลบุรี,53,5,126,60,21,126,14,5,18,145,60,360,145,60,360,5,2,8,77142,81066
T54-HU1-3820-020,PEA VOLTA บางจาก ละแม #2,PEA VOLTA บางจาก ละแม,9.77398396,99.07875824,41,AH2,ตำบล ทุ่งหลวง,อำเภอละแม,ชุมพร,4,0,25,25,25,25,7,2,16,34,7,102,40,21,102,15,7,19,18131,17471
T54-IT1-4222-111,PEA VOLTA บางจาก ทุ่งใหญ่ #1,PEA VOLTA บางจาก ทุ่งใหญ่,8.37024307,99.41680145,41,ถ.ทางหลวง 41,ต.ทุ่งใหญ่,อำเภอ ทุ่งใหญ่,นครศรีธรรมราช,6,0,16,24,23,24,6,1,16,32,9,112,36,21,112,12,9,18,17835,22693
T54-IT3-4022-287,PEA VOLTA เมืองมุกดาหาร #2,PEA VOLTA เมืองมุกดาหาร,16.5435791,104.6939545,12,ถนนเมืองใหม่,ตำบลมุกดาหาร,อำเภอเมืองมุกดาหาร,มุกดาหาร,6,0,16,24,23,24,6,1,16,17,3,33,27,23,33,13,3,18,6509,10135
T54-IT3-4622-315,PEA VOLTA เมืองยะลา #2,PEA VOLTA เมืองยะลา,6.51528406,101.2709808,410,ทางลัดเบตง,ตำบล สะเตงนอก,อำเภอเมืองยะลา,ยะลา,6,0,16,24,23,24,6,1,16,26,6,62,34,24,62,15,6,19,4492,5477
V26-1123-1133,PEA VOLTA เชียงคำ,PEA VOLTA เชียงคำ,19.5277977,100.3114929,1345,1345,ตำบล เจดีย์คำ,อำเภอ เชียงคำ,พะเยา,6,0,16,24,23,24,6,1,16,23,23,23,23,23,23,12,12,12,503,1066
V26-0823-1086,PEA VOLTA ปักธงชัย,PEA VOLTA ปักธงชัย,14.73450947,102.0292435,304,ถนนสืบศิริ,ตำบลเมืองปัก,อำเภอปักธงชัย,นครราชสีมา,6,0,16,24,23,24,6,1,16,34,4,75,45,24,75,14,4,19,19773,34017
C2332A030A0,PEA VOLTA 7-Eleven พรหมพิราม,PEA VOLTA 7-Eleven พรหมพิราม,17.19698524,100.2650986,11,AH13,ตำบล หินลาด,อำเภอพรหมพิราม,พิษณุโลก,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86,86,86,86,86,86,6,4,7,14525,10943
